nohup: ignoring input
Using TensorFlow backend.
DEBUG:main:200:	Size Word Vocab: 25999
DEBUG:main:206:	Train Word X: (79832, 105)
DEBUG:main:207:	Train Y: (79832, 105, 1)
DEBUG:main:213:	Val Word X: (4982, 105)
DEBUG:main:214:	Val Y: (4982, 105, 1)
DEBUG:main:220:	Test Word X: (5000, 105)
DEBUG:main:221:	Test Y: (5000, 105, 1)
DEBUG:main:225:	Size Char Vocab: 136
DEBUG:main:232:	Train Char X: (79832, 105, 33)
DEBUG:main:239:	Val Char X: (4982, 105, 33)
DEBUG:main:246:	Test Char X: (5000, 105, 33)
WARNING:tensorflow:From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:new_func:323:	From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:3445: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
WARNING:new_func:506:	From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/keras/backend/tensorflow_backend.py:3445: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
WARNING:tensorflow:From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:new_func:323:	From /home/ec2-user/anaconda3/envs/tensorflow_p36/lib/python3.6/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Loading Model
Train on 79832 samples, validate on 4982 samples
37856/79832 [=============>................] - ETA: 11:27 - loss: 5.3310
37888/79832 [=============>................] - ETA: 11:27 - loss: 5.3310
37920/79832 [=============>................] - ETA: 11:26 - loss: 5.3310
37952/79832 [=============>................] - ETA: 11:26 - loss: 5.3310
37984/79832 [=============>................] - ETA: 11:25 - loss: 5.3310
38016/79832 [=============>................] - ETA: 11:25 - loss: 5.3311
38048/79832 [=============>................] - ETA: 11:24 - loss: 5.3310
38080/79832 [=============>................] - ETA: 11:24 - loss: 5.3310
38112/79832 [=============>................] - ETA: 11:23 - loss: 5.3309
38144/79832 [=============>................] - ETA: 11:23 - loss: 5.3309
38176/79832 [=============>................] - ETA: 11:22 - loss: 5.3310
38208/79832 [=============>................] - ETA: 11:22 - loss: 5.3311
38240/79832 [=============>................] - ETA: 11:21 - loss: 5.3312
38272/79832 [=============>................] - ETA: 11:21 - loss: 5.3314
38304/79832 [=============>................] - ETA: 11:20 - loss: 5.3313
38336/79832 [=============>................] - ETA: 11:20 - loss: 5.3310
38368/79832 [=============>................] - ETA: 11:19 - loss: 5.3311
38400/79832 [=============>................] - ETA: 11:19 - loss: 5.3310
38432/79832 [=============>................] - ETA: 11:18 - loss: 5.3310
38464/79832 [=============>................] - ETA: 11:18 - loss: 5.3311
38496/79832 [=============>................] - ETA: 11:17 - loss: 5.3310
38528/79832 [=============>................] - ETA: 11:16 - loss: 5.3309
38560/79832 [=============>................] - ETA: 11:16 - loss: 5.3307
38592/79832 [=============>................] - ETA: 11:15 - loss: 5.3305
38624/79832 [=============>................] - ETA: 11:15 - loss: 5.3305
38656/79832 [=============>................] - ETA: 11:14 - loss: 5.3304
38688/79832 [=============>................] - ETA: 11:14 - loss: 5.3308
38720/79832 [=============>................] - ETA: 11:13 - loss: 5.3307
38752/79832 [=============>................] - ETA: 11:13 - loss: 5.3306
38784/79832 [=============>................] - ETA: 11:12 - loss: 5.3308
38816/79832 [=============>................] - ETA: 11:12 - loss: 5.3309
38848/79832 [=============>................] - ETA: 11:11 - loss: 5.3311
38880/79832 [=============>................] - ETA: 11:11 - loss: 5.3308
38912/79832 [=============>................] - ETA: 11:10 - loss: 5.3307
38944/79832 [=============>................] - ETA: 11:10 - loss: 5.3305
38976/79832 [=============>................] - ETA: 11:09 - loss: 5.3308
39008/79832 [=============>................] - ETA: 11:09 - loss: 5.3309
39040/79832 [=============>................] - ETA: 11:08 - loss: 5.3310
39072/79832 [=============>................] - ETA: 11:08 - loss: 5.3310
39104/79832 [=============>................] - ETA: 11:07 - loss: 5.3310
39136/79832 [=============>................] - ETA: 11:06 - loss: 5.3308
39168/79832 [=============>................] - ETA: 11:06 - loss: 5.3311
39200/79832 [=============>................] - ETA: 11:05 - loss: 5.3313
39232/79832 [=============>................] - ETA: 11:05 - loss: 5.3315
39264/79832 [=============>................] - ETA: 11:04 - loss: 5.3316
39296/79832 [=============>................] - ETA: 11:04 - loss: 5.3316
39328/79832 [=============>................] - ETA: 11:03 - loss: 5.3316
39360/79832 [=============>................] - ETA: 11:03 - loss: 5.3316
39392/79832 [=============>................] - ETA: 11:02 - loss: 5.3316
39424/79832 [=============>................] - ETA: 11:02 - loss: 5.3316
39456/79832 [=============>................] - ETA: 11:01 - loss: 5.3316
39488/79832 [=============>................] - ETA: 11:01 - loss: 5.3316
39520/79832 [=============>................] - ETA: 11:00 - loss: 5.3314
39552/79832 [=============>................] - ETA: 11:00 - loss: 5.3315
39584/79832 [=============>................] - ETA: 10:59 - loss: 5.3316
39616/79832 [=============>................] - ETA: 10:59 - loss: 5.3316
39648/79832 [=============>................] - ETA: 10:58 - loss: 5.3318
39680/79832 [=============>................] - ETA: 10:58 - loss: 5.3317
39712/79832 [=============>................] - ETA: 10:57 - loss: 5.3316
39744/79832 [=============>................] - ETA: 10:57 - loss: 5.3316
39776/79832 [=============>................] - ETA: 10:56 - loss: 5.3313
39808/79832 [=============>................] - ETA: 10:55 - loss: 5.3315
39840/79832 [=============>................] - ETA: 10:55 - loss: 5.3315
39872/79832 [=============>................] - ETA: 10:54 - loss: 5.3317
39904/79832 [=============>................] - ETA: 10:54 - loss: 5.3317
39936/79832 [==============>...............] - ETA: 10:53 - loss: 5.3318
39968/79832 [==============>...............] - ETA: 10:53 - loss: 5.3320
40000/79832 [==============>...............] - ETA: 10:52 - loss: 5.3321
40032/79832 [==============>...............] - ETA: 10:52 - loss: 5.3322
40064/79832 [==============>...............] - ETA: 10:51 - loss: 5.3322
40096/79832 [==============>...............] - ETA: 10:51 - loss: 5.3320
40128/79832 [==============>...............] - ETA: 10:50 - loss: 5.3321
40160/79832 [==============>...............] - ETA: 10:50 - loss: 5.3323
40192/79832 [==============>...............] - ETA: 10:49 - loss: 5.3322
40224/79832 [==============>...............] - ETA: 10:49 - loss: 5.3321
40256/79832 [==============>...............] - ETA: 10:48 - loss: 5.3322
40288/79832 [==============>...............] - ETA: 10:48 - loss: 5.3327
40320/79832 [==============>...............] - ETA: 10:47 - loss: 5.3326
40352/79832 [==============>...............] - ETA: 10:47 - loss: 5.3326
40384/79832 [==============>...............] - ETA: 10:46 - loss: 5.3324
40416/79832 [==============>...............] - ETA: 10:46 - loss: 5.3323
40448/79832 [==============>...............] - ETA: 10:45 - loss: 5.3322
40480/79832 [==============>...............] - ETA: 10:44 - loss: 5.3320
40512/79832 [==============>...............] - ETA: 10:44 - loss: 5.3320
40544/79832 [==============>...............] - ETA: 10:43 - loss: 5.3320
40576/79832 [==============>...............] - ETA: 10:43 - loss: 5.3321
40608/79832 [==============>...............] - ETA: 10:42 - loss: 5.3321
40640/79832 [==============>...............] - ETA: 10:42 - loss: 5.3321
40672/79832 [==============>...............] - ETA: 10:41 - loss: 5.3323
40704/79832 [==============>...............] - ETA: 10:41 - loss: 5.3325
40736/79832 [==============>...............] - ETA: 10:40 - loss: 5.3325
40768/79832 [==============>...............] - ETA: 10:40 - loss: 5.3326
40800/79832 [==============>...............] - ETA: 10:39 - loss: 5.3327
40832/79832 [==============>...............] - ETA: 10:39 - loss: 5.3329
40864/79832 [==============>...............] - ETA: 10:38 - loss: 5.3328
40896/79832 [==============>...............] - ETA: 10:38 - loss: 5.3329
40928/79832 [==============>...............] - ETA: 10:37 - loss: 5.3329
40960/79832 [==============>...............] - ETA: 10:37 - loss: 5.3331
40992/79832 [==============>...............] - ETA: 10:36 - loss: 5.3329
41024/79832 [==============>...............] - ETA: 10:36 - loss: 5.3329
41056/79832 [==============>...............] - ETA: 10:35 - loss: 5.3329
41088/79832 [==============>...............] - ETA: 10:35 - loss: 5.3328
41120/79832 [==============>...............] - ETA: 10:34 - loss: 5.3328
41152/79832 [==============>...............] - ETA: 10:33 - loss: 5.3328
41184/79832 [==============>...............] - ETA: 10:33 - loss: 5.3326
41216/79832 [==============>...............] - ETA: 10:32 - loss: 5.3329
41248/79832 [==============>...............] - ETA: 10:32 - loss: 5.3328
41280/79832 [==============>...............] - ETA: 10:31 - loss: 5.3329
41312/79832 [==============>...............] - ETA: 10:31 - loss: 5.3329
41344/79832 [==============>...............] - ETA: 10:30 - loss: 5.3330
41376/79832 [==============>...............] - ETA: 10:30 - loss: 5.3330
41408/79832 [==============>...............] - ETA: 10:29 - loss: 5.3330
41440/79832 [==============>...............] - ETA: 10:29 - loss: 5.3331
41472/79832 [==============>...............] - ETA: 10:28 - loss: 5.3330
41504/79832 [==============>...............] - ETA: 10:28 - loss: 5.3333
41536/79832 [==============>...............] - ETA: 10:27 - loss: 5.3333
41568/79832 [==============>...............] - ETA: 10:27 - loss: 5.3334
41600/79832 [==============>...............] - ETA: 10:26 - loss: 5.3336
41632/79832 [==============>...............] - ETA: 10:26 - loss: 5.3334
41664/79832 [==============>...............] - ETA: 10:25 - loss: 5.3337
41696/79832 [==============>...............] - ETA: 10:25 - loss: 5.3337
41728/79832 [==============>...............] - ETA: 10:24 - loss: 5.3337
41760/79832 [==============>...............] - ETA: 10:23 - loss: 5.3335
41792/79832 [==============>...............] - ETA: 10:23 - loss: 5.3334
41824/79832 [==============>...............] - ETA: 10:22 - loss: 5.3334
41856/79832 [==============>...............] - ETA: 10:22 - loss: 5.3335
41888/79832 [==============>...............] - ETA: 10:21 - loss: 5.3335
41920/79832 [==============>...............] - ETA: 10:21 - loss: 5.3336
41952/79832 [==============>...............] - ETA: 10:20 - loss: 5.3334
41984/79832 [==============>...............] - ETA: 10:20 - loss: 5.3335
42016/79832 [==============>...............] - ETA: 10:19 - loss: 5.3334
42048/79832 [==============>...............] - ETA: 10:19 - loss: 5.3334
42080/79832 [==============>...............] - ETA: 10:18 - loss: 5.3332
42112/79832 [==============>...............] - ETA: 10:18 - loss: 5.3333
42144/79832 [==============>...............] - ETA: 10:17 - loss: 5.3332
42176/79832 [==============>...............] - ETA: 10:17 - loss: 5.3333
42208/79832 [==============>...............] - ETA: 10:16 - loss: 5.3335
42240/79832 [==============>...............] - ETA: 10:16 - loss: 5.3335
42272/79832 [==============>...............] - ETA: 10:15 - loss: 5.3336
42304/79832 [==============>...............] - ETA: 10:15 - loss: 5.3337
42336/79832 [==============>...............] - ETA: 10:14 - loss: 5.3336
42368/79832 [==============>...............] - ETA: 10:14 - loss: 5.3337
42400/79832 [==============>...............] - ETA: 10:13 - loss: 5.3337
42432/79832 [==============>...............] - ETA: 10:12 - loss: 5.3339
42464/79832 [==============>...............] - ETA: 10:12 - loss: 5.3339
42496/79832 [==============>...............] - ETA: 10:11 - loss: 5.3337
42528/79832 [==============>...............] - ETA: 10:11 - loss: 5.3338
42560/79832 [==============>...............] - ETA: 10:10 - loss: 5.3338
42592/79832 [===============>..............] - ETA: 10:10 - loss: 5.3338
42624/79832 [===============>..............] - ETA: 10:09 - loss: 5.3337
42656/79832 [===============>..............] - ETA: 10:09 - loss: 5.3336
42688/79832 [===============>..............] - ETA: 10:08 - loss: 5.3337
42720/79832 [===============>..............] - ETA: 10:08 - loss: 5.3339
42752/79832 [===============>..............] - ETA: 10:07 - loss: 5.3338
42784/79832 [===============>..............] - ETA: 10:07 - loss: 5.3339
42816/79832 [===============>..............] - ETA: 10:06 - loss: 5.3338
42848/79832 [===============>..............] - ETA: 10:06 - loss: 5.3338
42880/79832 [===============>..............] - ETA: 10:05 - loss: 5.3338
42912/79832 [===============>..............] - ETA: 10:05 - loss: 5.3339
42944/79832 [===============>..............] - ETA: 10:04 - loss: 5.3337
42976/79832 [===============>..............] - ETA: 10:04 - loss: 5.3337
43008/79832 [===============>..............] - ETA: 10:03 - loss: 5.3337
43040/79832 [===============>..............] - ETA: 10:02 - loss: 5.3337
43072/79832 [===============>..............] - ETA: 10:02 - loss: 5.3338
43104/79832 [===============>..............] - ETA: 10:01 - loss: 5.3336
43136/79832 [===============>..............] - ETA: 10:01 - loss: 5.3336
43168/79832 [===============>..............] - ETA: 10:00 - loss: 5.3337
43200/79832 [===============>..............] - ETA: 10:00 - loss: 5.3335
43232/79832 [===============>..............] - ETA: 9:59 - loss: 5.3334 
43264/79832 [===============>..............] - ETA: 9:59 - loss: 5.3337
43296/79832 [===============>..............] - ETA: 9:58 - loss: 5.3338
43328/79832 [===============>..............] - ETA: 9:58 - loss: 5.3336
43360/79832 [===============>..............] - ETA: 9:57 - loss: 5.3335
43392/79832 [===============>..............] - ETA: 9:57 - loss: 5.3335
43424/79832 [===============>..............] - ETA: 9:56 - loss: 5.3336
43456/79832 [===============>..............] - ETA: 9:56 - loss: 5.3336
43488/79832 [===============>..............] - ETA: 9:55 - loss: 5.3334
43520/79832 [===============>..............] - ETA: 9:55 - loss: 5.3335
43552/79832 [===============>..............] - ETA: 9:54 - loss: 5.3332
43584/79832 [===============>..............] - ETA: 9:54 - loss: 5.3332
43616/79832 [===============>..............] - ETA: 9:53 - loss: 5.3331
43648/79832 [===============>..............] - ETA: 9:53 - loss: 5.3330
43680/79832 [===============>..............] - ETA: 9:52 - loss: 5.3331
43712/79832 [===============>..............] - ETA: 9:51 - loss: 5.3331
43744/79832 [===============>..............] - ETA: 9:51 - loss: 5.3330
43776/79832 [===============>..............] - ETA: 9:50 - loss: 5.3330
43808/79832 [===============>..............] - ETA: 9:50 - loss: 5.3331
43840/79832 [===============>..............] - ETA: 9:49 - loss: 5.3331
43872/79832 [===============>..............] - ETA: 9:49 - loss: 5.3332
43904/79832 [===============>..............] - ETA: 9:48 - loss: 5.3333
43936/79832 [===============>..............] - ETA: 9:48 - loss: 5.3333
43968/79832 [===============>..............] - ETA: 9:47 - loss: 5.3333
44000/79832 [===============>..............] - ETA: 9:47 - loss: 5.3334
44032/79832 [===============>..............] - ETA: 9:46 - loss: 5.3332
44064/79832 [===============>..............] - ETA: 9:46 - loss: 5.3334
44096/79832 [===============>..............] - ETA: 9:45 - loss: 5.3333
44128/79832 [===============>..............] - ETA: 9:45 - loss: 5.3330
44160/79832 [===============>..............] - ETA: 9:44 - loss: 5.3330
44192/79832 [===============>..............] - ETA: 9:44 - loss: 5.3329
44224/79832 [===============>..............] - ETA: 9:43 - loss: 5.3330
44256/79832 [===============>..............] - ETA: 9:43 - loss: 5.3330
44288/79832 [===============>..............] - ETA: 9:42 - loss: 5.3331
44320/79832 [===============>..............] - ETA: 9:41 - loss: 5.3330
44352/79832 [===============>..............] - ETA: 9:41 - loss: 5.3332
44384/79832 [===============>..............] - ETA: 9:40 - loss: 5.3330
44416/79832 [===============>..............] - ETA: 9:40 - loss: 5.3331
44448/79832 [===============>..............] - ETA: 9:39 - loss: 5.3332
44480/79832 [===============>..............] - ETA: 9:39 - loss: 5.3332
44512/79832 [===============>..............] - ETA: 9:38 - loss: 5.3333
44544/79832 [===============>..............] - ETA: 9:38 - loss: 5.3333
44576/79832 [===============>..............] - ETA: 9:37 - loss: 5.3334
44608/79832 [===============>..............] - ETA: 9:37 - loss: 5.3336
44640/79832 [===============>..............] - ETA: 9:36 - loss: 5.3338
44672/79832 [===============>..............] - ETA: 9:36 - loss: 5.3335
44704/79832 [===============>..............] - ETA: 9:35 - loss: 5.3336
44736/79832 [===============>..............] - ETA: 9:35 - loss: 5.3334
44768/79832 [===============>..............] - ETA: 9:34 - loss: 5.3335
44800/79832 [===============>..............] - ETA: 9:34 - loss: 5.3336
44832/79832 [===============>..............] - ETA: 9:33 - loss: 5.3339
44864/79832 [===============>..............] - ETA: 9:33 - loss: 5.3337
44896/79832 [===============>..............] - ETA: 9:32 - loss: 5.3338
44928/79832 [===============>..............] - ETA: 9:32 - loss: 5.3338
44960/79832 [===============>..............] - ETA: 9:31 - loss: 5.3339
44992/79832 [===============>..............] - ETA: 9:30 - loss: 5.3339
45024/79832 [===============>..............] - ETA: 9:30 - loss: 5.3339
45056/79832 [===============>..............] - ETA: 9:29 - loss: 5.3340
45088/79832 [===============>..............] - ETA: 9:29 - loss: 5.3340
45120/79832 [===============>..............] - ETA: 9:28 - loss: 5.3340
